Longitude_features,Latitude_features,datetime_features,UHI Index_features,original_index,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B11,B12,ndwi,ndvi,ndbi,B01 (pooled),B02 (pooled),B03 (pooled),B04 (pooled),B05 (pooled),B06 (pooled),B07 (pooled),B08 (pooled),B8A (pooled),B11 (pooled),B12 (pooled),ndwi (pooled),ndvi (pooled),ndbi (pooled),uhi_id,Longitude_tree,Latitude_tree,datetime_tree,geometry,building_count_0-25ft,building_impact_0-25ft,building_count_25-50ft,building_impact_25-50ft,building_count_50-100ft,building_impact_50-100ft,building_count_100-200ft,building_impact_100-200ft,building_count_200-500ft,building_impact_200-500ft,closest_building_distance,closest_building_height,closest_building_area,tree_count_0-25ft,tree_impact_0-25ft,tree_count_25-50ft,tree_impact_25-50ft,tree_count_50-100ft,tree_impact_50-100ft,tree_count_100-200ft,tree_impact_100-200ft,tree_count_200-500ft,tree_impact_200-500ft,closest_tree_distance,closest_tree_dbh,longitude,latitude,Latitude,Longitude,B02_ring1_mean,B02_ring1_std,B03_ring1_mean,B03_ring1_std,B04_ring1_mean,B04_ring1_std,B08_ring1_mean,B08_ring1_std,B11_ring1_mean,B11_ring1_std,B12_ring1_mean,B12_ring1_std,ndvi_ring1_mean,ndvi_ring1_std,ndbi_ring1_mean,ndbi_ring1_std,ndwi_ring1_mean,ndwi_ring1_std,join_timestamp,wind_speed,wind_direction,relative_humidity,air_temperature,solar_flux
-73.906725,40.80267333,24-07-2021 15:59,0.985451922,201,1766.5,1236.0,1360.0,1484.0,1715.5,1986.0,1909.0,1662.0,1976.5,2285.0,1861.0,-0.099933818663137,0.0565797838525111,0.1578413985305295,1907.0308641975312,1883.8024691358016,2076.135802469136,2204.876543209876,2528.95061728395,2616.845679012347,2645.962962962962,2520.382716049384,2678.2283950617257,2622.413580246913,2039.086419753086,-0.1144866319196743,0.0891844902394239,0.0348210194125596,201,-73.906725,40.80267333,24-07-2021 15:59,POINT (-73.906725 40.80267333),0.0,0.0,1.0,104594.74960852368,2.0,796351.6353945995,1.0,21823.616519128816,14.0,559154.2925370509,36.78020800346612,4.85,77744.30421078247,0.0,0.0,0.0,0.0,2.0,9.313686996568311,2.0,10.436914795147196,28.0,96.49106714148952,76.21345156034928,5.0,-73.906725,40.80267333,40.8104975,-73.93282500000001,1003.1285152070358,441.1879579727977,1101.0220724145504,700.341263354115,1235.345584152044,718.9166220079605,1237.303594505286,827.4115554731666,1450.525020811101,769.0013611371164,1900.7574967177388,901.9148966294326,2085.945241139512,1027.682400687746,2062.6917198984297,1104.4936372546663,2139.435205413439,1091.745633937563,2025-05-04 22:51:31,2.1299248543789426,131.8296440357001,51.79881344577656,25.004189607407138,383.7400996435209
-73.9068,40.8026,24-07-2021 15:59,0.985451922,202,1766.5,1618.0,1740.0,1836.0,2432.5,2529.0,2627.5,2048.0,2704.0,2575.0,2009.5,-0.0813093980992608,0.054582904222451,0.1139952411853774,1933.87037037037,2026.141975308641,2245.6172839506166,2405.074074074073,2695.623456790121,2812.141975308643,2831.3148148148125,2755.185185185185,2874.2345679012315,2784.765432098762,2067.5987654320984,-0.125951270888168,0.0973447596696608,0.0278554096867709,202,-73.9068,40.8026,24-07-2021 15:59,POINT (-73.9068 40.8026),0.0,0.0,1.0,104845.06977623826,1.0,1083.000060639598,2.0,766306.653003817,13.0,556306.6905982826,36.46500175828535,4.85,77744.30421078247,0.0,0.0,0.0,0.0,2.0,9.41015130875149,4.0,18.23001350566924,26.0,88.68941386132165,59.03413740250381,4.0,-73.9068,40.8026,40.8104975,-73.93282500000001,1003.1285152070358,441.1879579727977,1101.0220724145504,700.341263354115,1235.345584152044,718.9166220079605,1237.303594505286,827.4115554731666,1450.525020811101,769.0013611371164,1900.7574967177388,901.9148966294326,2085.945241139512,1027.682400687746,2062.6917198984297,1104.4936372546663,2139.435205413439,1091.745633937563,2025-05-04 22:51:31,2.1293592734253624,131.83831252787215,51.79196541729883,25.00474394101221,383.7294146624377
-73.90687333,40.80252833,24-07-2021 15:59,0.987615637,203,1766.5,2620.0,2980.0,3269.0,2432.5,2529.0,2627.5,3559.0,2704.0,2575.0,2009.5,-0.088545649181832,0.0424721734036321,-0.1604173459406586,2022.604938271605,2290.179012345678,2528.9629629629617,2720.209876543209,3017.2283950617275,3105.4691358024697,3121.123456790122,3044.8641975308647,3159.913580246912,3006.061728395059,2127.135802469136,-0.1178544233816405,0.0882282299842624,0.0165132653155634,203,-73.90687333,40.80252833,24-07-2021 15:59,POINT (-73.90687333 40.802528329999994),0.0,0.0,1.0,105097.99549941372,0.0,0.0,3.0,732186.0342760012,13.0,558438.0331896443,36.15076348052018,4.85,77744.30421078247,0.0,0.0,1.0,4.65789713243214,0.0,0.0,7.0,31.61418244487612,21.0,71.45653334722732,31.03223434803656,4.0,-73.90687333,40.80252833,40.8104975,-73.93282500000001,1003.1285152070358,441.1879579727977,1101.0220724145504,700.341263354115,1235.345584152044,718.9166220079605,1237.303594505286,827.4115554731666,1450.525020811101,769.0013611371164,1900.7574967177388,901.9148966294326,2085.945241139512,1027.682400687746,2062.6917198984297,1104.4936372546663,2139.435205413439,1091.745633937563,2025-05-04 22:51:31,2.128806278643069,131.84678811551555,51.785269781610964,25.00528593873917,383.71896745987453
-73.90694833,40.80245333,24-07-2021 15:59,0.987615637,204,2671.5,3406.0,3717.0,3934.0,4832.0,4744.0,4647.0,4103.0,4597.0,4167.5,2440.5,-0.0493606138107416,0.0210277466716436,0.0077988029744271,2040.351851851852,2344.7962962962965,2599.753086419752,2809.0,3099.123456790124,3178.104938271605,3221.5987654321,3148.604938271605,3253.64197530864,3084.574074074072,2143.561728395062,-0.1205890931913333,0.0892478220218487,0.0136533524467026,204,-73.90694833,40.80245333,24-07-2021 15:59,POINT (-73.90694833 40.80245332999999),0.0,0.0,1.0,105054.6292986592,0.0,0.0,2.0,685430.7410472637,16.0,836215.7832129586,36.20434205744864,4.85,77744.30421078247,0.0,0.0,1.0,4.910741365104984,1.0,3.6319335140287055,6.0,28.44699194357144,18.0,58.08498552980518,26.001750210137008,4.0,-73.90694833,40.80245332999999,40.8104975,-73.93282500000001,1003.1285152070358,441.1879579727977,1101.0220724145504,700.341263354115,1235.345584152044,718.9166220079605,1237.303594505286,827.4115554731666,1450.525020811101,769.0013611371164,1900.7574967177388,901.9148966294326,2085.945241139512,1027.682400687746,2062.6917198984297,1104.4936372546663,2139.435205413439,1091.745633937563,2025-05-04 22:51:31,2.128232994663655,131.85557466968865,51.778328485246575,25.005847822184908,383.7081369528771
-73.90702,40.80237833,24-07-2021 15:59,0.985451922,205,2671.5,2024.0,2232.0,2402.0,2859.5,2838.0,2811.5,2511.0,2718.0,2915.0,2173.5,-0.0588235294117647,0.0221860370445756,0.0744563214154073,1964.0432098765432,2122.950617283951,2365.728395061728,2549.5061728395067,2867.179012345679,2979.2777777777774,3032.8827160493843,2936.7283950617284,3072.2530864197515,2956.5061728395053,2107.691358024691,-0.1315313178052132,0.1016294704825862,0.0267179710024809,205,-73.90702,40.80237833,24-07-2021 15:59,POINT (-73.90702 40.80237833),0.0,0.0,1.0,104429.168744221,0.0,0.0,2.0,88107.2588313514,15.0,1387775.1800364924,36.99104398747893,4.85,77744.30421078247,0.0,0.0,0.0,0.0,3.0,11.65176052092375,4.0,18.55895619237621,16.0,56.516326480694566,50.8518775360913,4.0,-73.90702,40.80237833,40.8104975,-73.93282500000001,1003.1285152070358,441.1879579727977,1101.0220724145504,700.341263354115,1235.345584152044,718.9166220079605,1237.303594505286,827.4115554731666,1450.525020811101,769.0013611371164,1900.7574967177388,901.9148966294326,2085.945241139512,1027.682400687746,2062.6917198984297,1104.4936372546663,2139.435205413439,1091.745633937563,2025-05-04 22:51:31,2.1276702300420327,131.8641999967729,51.771514556788176,25.00639939546462,383.6975051780651
-73.90709167,40.80230833,24-07-2021 15:59,0.985451922,206,1806.5,1411.0,1532.0,1611.0,2859.5,2838.0,2811.5,1763.0,2718.0,2915.0,2173.5,-0.0701062215477996,0.0450503852993479,0.2462590850790936,1957.3148148148143,2055.604938271605,2288.574074074074,2466.2654320987644,2796.0061728395062,2882.25925925926,2948.777777777779,2800.1358024691363,2971.870370370369,2895.345679012347,2124.203703703703,-0.1160067120734757,0.0849240438462046,0.0408603296889007,206,-73.90709167,40.80230833,24-07-2021 15:59,POINT (-73.90709167 40.80230832999999),0.0,0.0,1.0,104679.29407075892,0.0,0.0,2.0,91219.35341595882,13.0,1183297.7240232248,36.67327619435052,4.85,77744.30421078247,0.0,0.0,1.0,4.857228777938147,4.0,16.530682260940754,2.0,8.22976123663418,11.0,46.15419462218751,26.95205041221412,4.0,-73.90709167,40.80230832999999,40.8104975,-73.93282500000001,1003.1285152070358,441.1879579727977,1101.0220724145504,700.341263354115,1235.345584152044,718.9166220079605,1237.303594505286,827.4115554731666,1450.525020811101,769.0013611371164,1900.7574967177388,901.9148966294326,2085.945241139512,1027.682400687746,2062.6917198984297,1104.4936372546663,2139.435205413439,1091.745633937563,2025-05-04 22:51:31,2.127129659822098,131.87248515681992,51.76496935713658,25.006929215708592,383.68729270089875
-73.90714667,40.80225167,24-07-2021 15:59,0.981124492,207,1806.5,2035.0,2229.0,2343.0,2859.5,2838.0,2811.5,2556.0,2718.0,2915.0,2173.5,-0.0683385579937304,0.0434782608695652,0.0656187168707731,2033.117283950617,2208.864197530864,2437.802469135802,2640.4320987654314,2976.2777777777783,3004.1604938271607,3080.5617283950623,2900.6913580246915,3081.228395061727,3020.043209876545,2213.6172839506166,-0.0976735914271986,0.0631891674595626,0.0467385851529344,207,-73.90714667,40.80225167,24-07-2021 15:59,POINT (-73.90714667 40.802251670000004),0.0,0.0,1.0,104360.41814820598,0.0,0.0,2.0,94598.06520772804,13.0,1173538.7331364995,37.07913718261469,4.85,77744.30421078247,0.0,0.0,2.0,8.916725893701596,2.0,9.33181140695514,3.0,11.73437621632633,10.0,40.42961996453713,27.72558368863317,4.0,-73.90714667,40.80225167,40.8104975,-73.93282500000001,1003.1285152070358,441.1879579727977,1101.0220724145504,700.341263354115,1235.345584152044,718.9166220079605,1237.303594505286,827.4115554731666,1450.525020811101,769.0013611371164,1900.7574967177388,901.9148966294326,2085.945241139512,1027.682400687746,2062.6917198984297,1104.4936372546663,2139.435205413439,1091.745633937563,2025-05-04 22:51:31,2.1267016728845487,131.87904478616105,51.75978731075068,25.007348691542266,383.6792071522206
-73.90718,40.802215,24-07-2021 15:59,0.981124492,208,1806.5,1382.0,1540.0,1745.0,1701.0,1852.5,1892.0,1660.0,1916.0,2136.5,1805.0,-0.0375,-0.0249632892804698,0.1255103384696431,1940.6851851851848,1942.4691358024688,2147.370370370371,2316.666666666667,2609.5802469135806,2646.8580246913584,2723.320987654321,2566.6419753086416,2733.524691358025,2780.0123456790125,2172.9753086419737,-0.0964475288083754,0.0636417098075759,0.0651792273839223,208,-73.90718,40.802215,24-07-2021 15:59,POINT (-73.90718 40.802215),0.0,0.0,1.0,103277.01850466976,0.0,0.0,2.0,97163.067990689,13.0,1167807.8631050668,38.51147475829544,4.85,77744.30421078247,0.0,0.0,2.0,8.583837839171505,2.0,9.39813317785162,3.0,11.651058139183087,10.0,38.84799642883132,38.726978517066165,4.0,-73.90718,40.802215,40.802215,-73.90718,1015.312909114936,444.42296515632006,1115.044598279907,708.8931919014357,1248.3962108444423,727.9679909572276,1252.771285516969,836.0345654160408,1463.936822742808,776.6330312083852,1904.292479164102,899.3349570395102,2085.8100330912434,1022.320601726028,2061.8997473805784,1099.529100767601,2137.901399679949,1084.6917048817002,2025-05-04 22:51:31,2.1264319175132154,131.88317924703702,51.756521124976196,25.007613082460196,383.6741109214838
-73.907205,40.80219167,24-07-2021 15:59,0.985451922,209,1806.5,1382.0,1540.0,1745.0,1701.0,1852.5,1892.0,1660.0,1916.0,2136.5,1805.0,-0.0375,-0.0249632892804698,0.1255103384696431,1940.6851851851848,1942.4691358024688,2147.370370370371,2316.666666666667,2609.5802469135806,2646.8580246913584,2723.320987654321,2566.6419753086416,2733.524691358025,2780.0123456790125,2172.9753086419737,-0.0964475288083754,0.0636417098075759,0.0651792273839223,209,-73.907205,40.80219167,24-07-2021 15:59,POINT (-73.90720500000002 40.802191670000006),0.0,0.0,1.0,101116.6406093541,1.0,98537.7361016476,1.0,685.0985534107137,13.0,1164349.2841800973,41.63577094097333,4.85,77744.30421078247,0.0,0.0,2.0,8.375886765893803,2.0,9.415573984936971,3.0,11.60114201927707,10.0,38.78034760619498,43.93700844129238,4.0,-73.90720500000002,40.802191670000006,40.80219167,-73.907205,1015.312909114936,444.42296515632006,1115.044598279907,708.8931919014357,1248.3962108444423,727.9679909572276,1252.771285516969,836.0345654160408,1463.936822742808,776.6330312083852,1904.292479164102,899.3349570395102,2085.8100330912434,1022.320601726028,2061.8997473805784,1099.529100767601,2137.901399679949,1084.6917048817002,2025-05-04 22:51:31,2.1262481377359896,131.885995985384,51.754295927787176,25.007793207525943,383.6706389455788
-73.90729,40.80219167,24-07-2021 15:59,0.987615637,210,1806.5,1366.0,1580.0,1714.0,1847.0,1785.5,1874.5,1747.0,1892.0,2306.0,1982.0,-0.05019537120529,0.0095348165270153,0.1379225265235628,2011.5370370370367,2062.783950617284,2264.407407407408,2448.9074074074074,2716.2592592592605,2709.2407407407404,2775.154320987654,2620.9382716049377,2776.888888888888,2873.6790123456794,2259.7901234567894,-0.0775175925355349,0.0421646451789755,0.0731629440107871,210,-73.90729,40.80219167,24-07-2021 15:59,POINT (-73.90729 40.802191670000006),0.0,0.0,1.0,104089.64759792572,1.0,103743.62492316651,0.0,0.0,13.0,1164709.781186389,37.42927621027566,4.85,77744.30421078247,0.0,0.0,1.0,4.673191788723482,4.0,19.42585237804532,2.0,6.308447260854317,11.0,40.43282156650838,30.68531357972775,4.0,-73.90729,40.802191670000006,40.80219167,-73.90729,1015.1859939595568,444.4097144799441,1114.893670378853,708.8118319165297,1248.260712786781,727.8778013132564,1252.601600744608,835.9546862289711,1463.804845198942,776.5513128990211,1904.2969540897368,899.3811238163148,2085.8570161585026,1022.43321705773,2061.963389649296,1099.652270010443,2137.965745042278,1084.840099387485,2025-05-04 22:51:31,2.125975670297534,131.89017201331146,51.750996904427225,25.00806025657784,383.6654914783466
-73.90734333,40.80221667,24-07-2021 15:59,0.987615637,211,1806.5,1408.0,1486.0,1634.0,1847.0,1785.5,1874.5,1675.0,1892.0,2306.0,1982.0,-0.0597912053147738,0.0123904502870958,0.1585028887214268,2058.8888888888896,2165.555555555555,2353.7654320987667,2555.0864197530864,2786.5308641975325,2739.623456790122,2779.975308641975,2656.296296296296,2784.956790123456,2944.6419753086425,2358.9135802469136,-0.0614052269799863,0.0223745349244629,0.0797455492556511,211,-73.90734333,40.80221667,24-07-2021 15:59,POINT (-73.90734333 40.80221667),0.0,0.0,1.0,106818.34579047964,1.0,105385.66153018964,1.0,142447.3210185106,12.0,1026315.020276581,34.12112927942349,4.85,77744.30421078247,1.0,5.264100210460521,1.0,6.710809046589464,3.0,13.670963416558893,2.0,6.361703420213009,13.0,55.0455311057559,20.89387002830373,4.0,-73.90734333,40.80221667,40.80221667,-73.90734333,1015.0497967498048,444.3839775730219,1114.7357582493275,708.7180677090157,1248.1170537173498,727.7718737088719,1252.4228049250094,835.859844638123,1463.6639395645916,776.461584791642,1904.2924698898644,899.4290023101192,2085.8940475308063,1022.5493146031938,2062.0163108620663,1099.771038621097,2138.0222162813484,1085.0006927152522,2025-05-04 22:51:31,2.125915735812063,131.89109061146235,51.75027122040143,25.008118999184333,383.6643591933228
-73.90740333,40.80225167,24-07-2021 15:59,0.987615637,212,1806.5,1764.0,1991.0,2209.0,3472.5,3496.0,3391.5,2320.0,3452.0,3342.0,2435.0,-0.0763163999072141,0.0245087215720909,0.1805015895443306,2130.746913580248,2460.7160493827155,2671.41975308642,2913.8148148148134,3139.808641975312,3072.9938271604938,3098.055555555556,3003.8641975308647,3102.2716049382707,3177.6851851851875,2418.96913580247,-0.0579533842476136,0.0159157779203933,0.059450854511183,212,-73.90740333,40.80225167,24-07-2021 15:59,POINT (-73.90740333 40.802251670000004),0.0,0.0,1.0,106910.3739437004,1.0,105449.1133220782,1.0,145430.93146723197,12.0,1029114.2846010594,34.01760813081126,4.85,77744.30421078247,2.0,12.85030226168942,1.0,4.473655349532309,2.0,9.967605883756022,3.0,11.21025643477044,12.0,50.73544958617147,23.336079556291203,4.0,-73.90740333,40.80225167,40.80225167,-73.90740333,1014.9143917412528,444.3549368492187,1114.5837577552222,708.6227045746124,1247.9787745393842,727.6665755731015,1252.2513256597133,835.762914568764,1463.524406592255,776.3659971947843,1904.289067666008,899.4726308103981,2085.9345806127576,1022.6655898490336,2062.054424993405,1099.88105341742,2138.0833846734768,1085.163934554198,2025-05-04 22:51:31,2.125878837098095,131.89165614714946,51.74982445244994,25.00815516411706,383.66366210114137
-73.90747,40.80229667,24-07-2021 15:59,0.987615637,213,1806.5,1764.0,1991.0,2209.0,3472.5,3496.0,3391.5,2320.0,3452.0,3342.0,2435.0,-0.0763163999072141,0.0245087215720909,0.1805015895443306,2130.746913580248,2460.7160493827155,2671.41975308642,2913.8148148148134,3139.808641975312,3072.9938271604938,3098.055555555556,3003.8641975308647,3102.2716049382707,3177.6851851851875,2418.96913580247,-0.0579533842476136,0.0159157779203933,0.059450854511183,213,-73.90747,40.80229667,24-07-2021 15:59,POINT (-73.90747 40.802296670000004),0.0,0.0,1.0,108630.72964036504,1.0,104816.96357283114,1.0,149328.8008221711,13.0,1224358.4422134769,32.16966901257427,4.85,77744.30421078247,2.0,13.87928771076615,2.0,11.2865463440959,1.0,3.664934742615584,3.0,11.455278849522166,13.0,59.12689763823321,18.414580630198326,4.0,-73.90747,40.80229667,40.8104975,-73.93282500000001,1003.1285152070358,441.1879579727977,1101.0220724145504,700.341263354115,1235.345584152044,718.9166220079605,1237.303594505286,827.4115554731666,1450.525020811101,769.0013611371164,1900.7574967177388,901.9148966294326,2085.945241139512,1027.682400687746,2062.6917198984297,1104.4936372546663,2139.435205413439,1091.745633937563,2025-05-04 22:51:31,2.1258650283555074,131.89186778966723,51.74965725682236,25.008168698253968,383.6634012257487
-73.90754833,40.80234333,24-07-2021 15:59,0.987615637,214,2671.5,1902.0,2075.0,2316.0,2353.5,2374.5,2336.5,2510.0,2337.5,2697.5,2078.0,-0.0948745910577971,0.0401989225031081,0.0360057609217474,2185.123456790125,2661.135802469136,2886.62962962963,3164.555555555555,3425.574074074077,3345.364197530865,3363.6851851851848,3255.197530864198,3371.4938271604933,3366.475308641978,2427.487654320989,-0.0570413259296806,0.0132537628573108,0.0526663608400651,214,-73.90754833,40.80234333,24-07-2021 15:59,POINT (-73.90754833 40.80234333000001),0.0,0.0,1.0,108995.79874704512,1.0,104675.28578678369,1.0,154621.40978962556,13.0,1467935.307489633,31.79783640240161,4.85,77744.30421078247,1.0,8.704763789853935,2.0,11.558466089347595,2.0,7.39778035238832,4.0,16.510832536900708,14.0,64.26689877840961,17.672161861988684,5.0,-73.90754833,40.80234333000001,40.80234333,-73.90754833,1014.7740647456036,444.3284493989558,1114.432888726393,708.5300988100863,1247.839798640451,727.5636328867477,1252.0804776929187,835.6672955215225,1463.379345412198,776.2663755201396,1904.262235267035,899.5071325256736,2085.945972357636,1022.7652888963414,2062.074115751273,1099.98523750114,2138.113627315567,1085.3054062392534,2025-05-04 22:51:31,2.125821112695994,131.89254087200553,51.74912552801313,25.008211740590713,383.66257156911297
-73.90763833,40.802395,24-07-2021 15:59,0.987615637,215,2671.5,1569.0,1729.0,1923.0,2353.5,2374.5,2336.5,1916.0,2337.5,2697.5,2078.0,-0.0513031550068587,-0.0018233915082052,0.1693941692857917,2148.425925925928,2511.271604938271,2721.555555555556,2984.679012345678,3279.598765432102,3199.3765432098776,3227.833333333333,3071.197530864197,3229.592592592593,3304.339506172842,2460.2407407407422,-0.0574825936756222,0.0132117538250781,0.0756307253471025,215,-73.90763833,40.802395,24-07-2021 15:59,POINT (-73.90763833 40.802395),0.0,0.0,1.0,108862.18013350978,1.0,104504.38767814846,1.0,161875.03669999685,11.0,1455957.2337390378,31.933140335552896,4.85,77744.30421078247,0.0,0.0,1.0,7.159486144319827,4.0,17.33803919526789,5.0,21.47366180534538,15.0,70.04806203029169,32.847338266368126,5.0,-73.90763833,40.802395,40.8104975,-73.93282500000001,1003.1285152070358,441.1879579727977,1101.0220724145504,700.341263354115,1235.345584152044,718.9166220079605,1237.303594505286,827.4115554731666,1450.525020811101,769.0013611371164,1900.7574967177388,901.9148966294326,2085.945241139512,1027.682400687746,2062.6917198984297,1104.4936372546663,2139.435205413439,1091.745633937563,2025-05-04 22:51:31,2.125761929435119,131.89344795635898,51.7484089397806,25.008269746911736,383.6614534762584
-73.90773333,40.80244667,24-07-2021 15:59,0.987615637,216,2324.0,1627.0,1801.0,1959.0,2692.0,2713.0,2620.0,2011.0,2723.5,2898.5,2214.0,-0.0550891920251836,0.0130982367758186,0.1807719727059782,2195.24691358025,2582.086419753085,2821.8148148148143,3107.5802469135806,3415.3024691358046,3325.7530864197543,3360.8888888888896,3201.2222222222213,3360.8086419753104,3384.697530864198,2409.469135802469,-0.0597033352518615,0.0133537783156715,0.0687062070469936,216,-73.90773333,40.80244667,24-07-2021 15:59,POINT (-73.90773333 40.80244667000001),0.0,0.0,1.0,107925.51373700023,2.0,272176.5415536417,0.0,0.0,9.0,1462802.1676619274,32.90763532801882,4.85,77744.30421078247,0.0,0.0,1.0,4.83801286674368,3.0,15.4154250156091,5.0,22.03280448217781,20.0,93.72362366308552,27.306995647319308,4.0,-73.90773333,40.80244667000001,40.80244667,-73.90773333,1014.4897490731792,444.2598424638768,1114.1311029979229,708.3481522772962,1247.5629280235275,727.3647727223303,1251.7364891973082,835.4802868663805,1463.1100689886473,776.0906384290206,1904.2294291757423,899.5921864445608,2085.988870486707,1022.9761464438473,2062.121516533113,1100.1763744385512,2138.1861557491743,1085.5793974962771,2025-05-04 22:51:31,2.1256865390543083,131.89460344245126,51.747496116476576,25.008343638052022,383.6600291977573
-73.90783167,40.80250333,24-07-2021 15:59,0.987615637,217,2324.0,1627.0,1801.0,1959.0,2692.0,2713.0,2620.0,2011.0,2723.5,2898.5,2214.0,-0.0550891920251836,0.0130982367758186,0.1807719727059782,2156.030864197534,2445.2716049382707,2676.1851851851848,2943.666666666667,3211.259259259261,3135.6913580246924,3168.092592592593,3025.432098765431,3166.5246913580263,3276.9259259259256,2417.24074074074,-0.0578422080446853,0.0120488064542692,0.0806245316770227,217,-73.90783167,40.80250333,24-07-2021 15:59,POINT (-73.90783167 40.80250333000001),0.0,0.0,1.0,107841.92047833484,1.0,176234.71297776545,1.0,96916.69917863383,9.0,1474667.9368532747,32.99687433094814,4.85,77744.30421078247,1.0,5.057444731799122,1.0,6.679335948999939,2.0,11.180631787577116,5.0,19.735337716284143,21.0,97.12255745661656,23.656855848914,4.0,-73.90783167,40.80250333000001,40.80250333,-73.90783167,1014.3521459745632,444.22145508488586,1113.9813013338237,708.2774422450484,1247.4243453417089,727.2864837979644,1251.5668826336257,835.4076964144924,1462.9643514864508,776.0077565159296,1904.1966089943887,899.6281656254913,2085.9907704983907,1023.0639529908732,2062.140400822783,1100.2720178631891,2138.203065253196,1085.7005020290078,2025-05-04 22:51:31,2.125622587385826,131.89558361077925,51.7467217925815,25.00840631795437,383.65882101992946
-73.90803167,40.802615,24-07-2021 15:59,0.989779352,218,2324.0,1638.0,1873.0,2011.0,3299.0,3335.0,3429.5,2209.0,3358.5,3345.5,2373.0,-0.082312591866732,0.0469194312796208,0.2046088756863804,2105.87654320988,2329.901234567901,2570.95061728395,2822.790123456789,3022.5246913580263,2945.913580246912,2976.148148148147,2901.111111111112,2968.5370370370388,3249.67901234568,2498.672839506174,-0.0576685410006566,0.0121346686680985,0.0917068013133202,218,-73.90803167,40.802615,24-07-2021 15:59,POINT (-73.90803167 40.802614999999996),0.0,0.0,1.0,106739.2313059474,1.0,177223.89440931036,3.0,497479.9422951544,6.0,1088626.0651474958,34.21051909834883,4.85,77744.30421078247,1.0,8.054644949167741,1.0,6.9216918918026815,2.0,9.587939617441853,3.0,10.979402848810512,27.0,117.1301729451688,22.28244462258393,5.0,-73.90803167,40.802615,40.802615,-73.90803167,1013.9462369072284,444.1123426425994,1113.5143579865908,708.0341499882346,1246.9829236446824,727.0067711772442,1251.0303527944434,835.1443140759441,1462.5104521862052,775.7348479610031,1904.1127803795464,899.6915351093169,2086.018023917688,1023.2903969586754,2062.182409465642,1100.5007866724682,2138.2751559262774,1086.0127040373518,2025-05-04 22:51:31,2.1254762662155757,131.89782623212443,51.744950142503065,25.008549729328617,383.6560567137301
-73.90812667,40.80266833,24-07-2021 15:01,0.989779352,219,2324.0,1638.0,1873.0,2011.0,3299.0,3335.0,3429.5,2209.0,3358.5,3345.5,2373.0,-0.082312591866732,0.0469194312796208,0.2046088756863804,2007.2654320987683,2153.8024691358023,2378.308641975309,2609.074074074073,2797.253086419754,2731.209876543208,2767.2037037037026,2672.925925925926,2753.5679012345686,3149.518518518519,2528.913580246914,-0.0563913677708994,0.0111854206613685,0.1124779451797126,219,-73.90812667,40.80266833,24-07-2021 15:01,POINT (-73.90812667 40.80266833),0.0,0.0,1.0,106308.36775000989,1.0,177573.11852941682,3.0,509583.5008766784,6.0,1114808.7544787596,34.70384154566516,4.85,77744.30421078247,0.0,0.0,2.0,14.229189864626838,1.0,5.94578452724622,3.0,11.19981209377859,29.0,124.8314274700449,31.596068619303395,5.0,-73.90812667,40.80266833,40.8104975,-73.93282500000001,1003.1285152070358,441.1879579727977,1101.0220724145504,700.341263354115,1235.345584152044,718.9166220079605,1237.303594505286,827.4115554731666,1450.525020811101,769.0013611371164,1900.7574967177388,901.9148966294326,2085.945241139512,1027.682400687746,2062.6917198984297,1104.4936372546663,2139.435205413439,1091.745633937563,2025-05-04 22:51:31,2.125407901091045,131.89887404418934,51.74412238068275,25.008616734919425,383.65476515668996
-73.90820333,40.80271333,24-07-2021 15:01,0.991943067,220,2324.0,2705.0,2976.0,3228.0,3299.0,3335.0,3429.5,3305.0,3358.5,3345.5,2373.0,-0.0523801942365865,0.0117863156283483,0.0060897676866401,2080.049382716052,2266.1851851851848,2500.493827160494,2730.4320987654314,2959.061728395064,2874.1913580246896,2922.8518518518504,2811.1728395061737,2900.9259259259284,3206.12962962963,2416.191358024693,-0.0565846919639925,0.014003442024461,0.0975079814640409,220,-73.90820333,40.80271333,24-07-2021 15:01,POINT (-73.90820333 40.802713329999996),0.0,0.0,1.0,106457.05342234054,1.0,177499.72656121856,2.0,438742.2186235327,6.0,1184443.749024472,34.53235113382174,4.85,77744.30421078247,1.0,8.210010300959224,0.0,0.0,2.0,11.76748485245636,3.0,9.449797971509682,30.0,129.62318065981245,21.011358466970524,5.0,-73.90820333,40.80271333,40.8104975,-73.93282500000001,1003.1285152070358,441.1879579727977,1101.0220724145504,700.341263354115,1235.345584152044,718.9166220079605,1237.303594505286,827.4115554731666,1450.525020811101,769.0013611371164,1900.7574967177388,901.9148966294326,2085.945241139512,1027.682400687746,2062.6917198984297,1104.4936372546663,2139.435205413439,1091.745633937563,2025-05-04 22:51:31,2.125361507965751,131.89958509791364,51.743560654830475,25.008662205454158,383.65388869565805
